nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
,0.4256309,0.42675352,0.4354974,0.43447953,0.51012623,0.50520784,0.6078442,0.61154926,0.6925761,,0.7036749,0.7044922,,,,
,0.42473075,0.42579147,0.43570113,0.43428394,0.5105883,0.50733334,0.61063296,0.61386293,,,0.7110337,0.71833944,,,,
,0.425336,0.42611456,0.43639475,0.4341066,0.51296127,0.5060917,0.6106353,0.6140219,,,0.7065558,0.7088298,,,,
,0.42586502,0.4270813,0.43599695,0.4346798,0.5121619,0.5061784,0.6105365,0.6129707,,,0.7058488,0.708084,,,,
,0.42712805,0.42859137,,0.43572694,0.51164424,0.5058406,0.6090954,0.6131202,,,0.702111,0.7052543,,,,
,0.4267324,0.4276343,,0.4353207,0.51474994,0.5071421,0.6123899,0.6145946,0.6912509,,0.7064545,0.70919704,,,,
,0.42565367,0.4261843,,0.4346494,0.51473475,0.5078805,0.6141273,0.6166358,0.69300425,,0.7116746,0.7185713,,,,
,0.4268698,0.42778942,,0.43519664,0.5119721,0.507138,0.6101515,0.61468244,0.6918017,,0.71182644,0.7170768,,,,
,0.42701566,0.42815214,0.43660292,0.43491137,0.5106559,0.5062692,0.608534,0.6140343,0.6915606,,0.7167975,0.7191419,,,,
,0.42710647,0.42717886,0.4363769,0.4350748,0.515671,0.50781536,0.6125899,0.6152387,0.69530165,,0.7110193,0.7133786,,,,
,0.4265058,0.42694104,,0.43550408,0.51128805,0.5081141,0.6092129,0.6144891,,,0.7081801,0.7114655,,,,
,0.42777595,0.4289884,0.4368071,0.43650168,0.51026666,0.50852126,0.60817933,0.6148925,,,0.7081544,0.7096366,,,,
,0.42726386,0.42773235,,0.43557903,0.51158035,0.50666165,0.60928744,0.6145784,,,0.71001697,0.71386045,,,,
,0.42626065,0.42683756,0.4362044,0.43475074,0.5114828,0.50839806,0.61089826,0.61583036,0.6957737,,0.7124495,0.71762383,,,,
,0.42614543,0.42619276,0.43598944,0.43419212,0.51020205,0.5079798,0.60978603,0.6161525,0.6933366,0.7058227,0.71223325,0.71644855,,,,
,0.42713815,0.42732716,0.435767,0.43410274,0.5095384,0.5053882,0.6052526,0.61352485,,,0.70952505,0.7131176,,,,
,0.42744827,0.42793688,0.43610233,0.43411514,0.50875115,0.5068166,0.60411334,0.61273474,,,0.70633554,0.70786566,,,,
,0.43021327,0.43200302,,0.4364284,0.51004446,0.50599337,0.60304415,0.61302775,,,0.7018175,0.7039645,,,,
,0.42707103,0.42824984,0.43534622,0.43381524,0.5090188,0.5053346,0.60707283,0.61323094,,,0.7061342,0.7086655,,,,
,0.42764014,0.42843205,0.435696,0.4346238,0.5092168,0.5067253,0.60656595,0.6137334,0.6924046,,0.7115879,0.71679753,,,,
,0.42708623,0.42744216,0.4353807,0.4340446,0.50944364,0.50550604,0.6078046,0.6134294,0.6950346,,0.70980465,0.7127749,,,,
0.43824416,0.42778438,0.42929184,0.4358215,0.4355634,0.50825936,0.5065837,0.60699415,0.61353195,0.6923265,,0.7085728,0.70988226,,,,
,0.42834514,0.42937416,0.43684456,0.43571842,0.50935864,0.50706124,0.60755473,0.61344,,0.70198935,0.70754284,0.7099511,,,,
,0.4284595,0.42936727,0.4369325,0.43573022,0.5098874,0.5074233,0.60702026,0.61416805,,,0.7076988,0.7106124,,,,
,0.42683262,0.42792305,0.43547842,0.4346523,0.5099514,0.50782704,0.60711765,0.61508834,0.6920163,,0.7106751,0.7162335,,,,
0.43844268,0.42812335,0.4294002,0.4363534,0.43572527,0.50878924,0.50742817,0.6086913,0.6151104,0.69203466,,0.70773184,0.7102673,,,,
0.43803272,0.42760414,0.4287247,0.4359034,0.43501103,0.5092354,0.50711477,0.60876155,0.61404634,0.69456005,,0.7131213,0.7173346,,,,
0.43742287,0.42706212,0.4284111,0.43592438,0.43510085,0.5089582,0.50700104,0.6070049,0.6156917,0.69246423,,0.7087053,0.71382177,,,,
0.43865287,0.42868266,0.4296406,0.43702823,0.43545592,0.5091277,0.50675666,0.6074368,0.6152978,,,0.705357,0.7073908,,,,
0.43771994,0.42797157,0.42892605,0.43634325,0.43553972,0.5094241,0.5077278,0.6083332,0.61598104,0.6928923,,0.70885694,0.7124225,,,,
0.437393,0.42708337,0.42794937,0.4365711,0.435651,0.50920117,0.5068155,0.60747445,0.61434364,,0.70257664,0.71099347,0.71294755,,,,
,0.4277148,0.42773792,0.4362492,0.43485153,0.50858384,0.5062851,0.60536516,0.6145296,0.69229114,,0.7127763,0.71580756,,,,
,0.4268561,0.427178,0.4359005,0.43474722,0.5084395,0.5066248,0.60632527,0.6135763,0.6916439,0.7028285,0.709243,0.7115788,,,,
0.43796217,0.42802772,0.42930079,0.43631908,0.43549535,0.5086267,0.50653344,0.60748786,0.61354077,0.69420594,,0.71041936,0.7146021,,,,
0.43796968,0.42774698,0.42943662,0.4362042,0.43562466,0.5079943,0.50554574,0.6071358,0.6122687,0.69266284,,0.7065353,0.70677966,,,,
0.43633932,0.4253989,0.4268261,0.43374407,0.43347836,0.50665045,0.503616,0.6054862,0.6104126,0.69166535,,0.7047991,0.70570517,,,,
0.4364888,0.4258371,0.4277801,0.43377465,0.43270022,0.50745195,0.50388896,0.6049526,0.609945,,0.6960723,0.703841,0.7046212,,,,
0.43856317,0.42934895,0.42803404,0.43696564,,0.51009727,0.50577855,,0.6105152,0.6896784,,0.7032279,0.7035257,,,,
,0.4269244,0.42522907,0.43514806,0.43245202,0.50963545,0.5061083,0.6052835,0.6115886,0.69295883,,0.70162284,0.70020527,,,,
,0.42738733,0.42862388,0.43762857,,0.5082271,0.5083308,0.606419,0.6138735,0.69148314,,0.7156093,0.71757746,,,,
0.4499633,,0.43919608,0.44970608,0.4475392,0.5255841,0.5242476,0.62599367,0.6294303,0.69937557,,0.72749186,0.72636044,,,,
0.46312678,0.45528007,0.4554178,0.46848342,0.46487945,0.5429044,0.5411445,0.6373576,0.63650227,,,0.731444,0.7331625,,,,
,0.49257576,0.49178362,,0.498469,0.5784258,0.57670915,0.67997974,0.67951584,,,0.76805556,0.76863617,,,,
0.5479502,0.5383302,0.5397903,0.55570275,0.5524437,0.6385387,0.63601065,,0.7480347,,,,,,,,
0.57500243,0.5638294,,0.58163846,0.5768348,0.671205,0.6634715,,,,,,,,,,
0.6170129,0.60361195,,0.6188841,,0.695697,0.70087814,,,,,,,,,,
0.6380663,0.62307394,0.6275451,0.6395899,,0.7268108,0.7287242,,,,,,,,,,
,0.632989,0.6382029,0.64637035,0.6562769,0.7326731,0.738322,,,,,,,,,,
0.64218676,0.6297907,0.63295573,0.6433992,0.6513466,0.7340549,0.7334716,,,,,,,,,,
0.62820864,0.6173352,0.62157845,0.63263166,0.63660675,0.7112453,0.71308947,,,,,,,,,,
,0.5866976,0.5879815,0.6010328,0.6081082,0.6821803,0.69242895,,,,,,,,,,
,0.5495532,0.5470418,0.56198585,0.56118166,0.6477006,0.6418911,0.7543801,0.74898326,,,,,,,,
0.510736,0.50270325,0.5015875,0.51806986,,0.5971811,0.59667194,0.69701135,0.7007879,,,0.7800416,0.78046906,,,,
0.46988922,0.45882508,,0.47349733,0.47496867,0.5596107,0.55398345,0.66687906,0.6669184,,,0.7686433,0.77149904,,,,
0.44347113,0.43409073,0.43589616,0.44438002,0.44272968,0.5211641,0.5189511,0.61895466,0.6242263,,,0.7202313,0.71884835,,,,
0.4268374,0.41632992,,0.42541778,0.4212302,0.5012576,0.49842632,0.59141827,0.5981314,0.6876627,,0.69990575,0.7005052,,,,
0.42145073,0.4107144,0.41094542,,,0.49388692,0.4916881,0.58782643,0.5970574,0.6809124,0.69398415,0.70167124,0.7028611,,,,
0.42361844,0.4126118,0.41425657,0.42256433,0.42097247,0.49636063,0.49639672,0.5896474,0.59556603,0.6868803,0.6897905,0.69961303,0.7007911,,,,
0.431314,,,0.42467773,0.42484617,0.50081325,0.50097585,0.5937872,0.60684264,0.6868224,,0.71206343,0.7131026,,,,
0.42899317,,0.41862294,0.4281194,0.4255637,0.50107276,0.5007969,0.59164524,0.6022605,0.68964,,0.7083658,0.7106802,,,,
0.4294423,,,0.42735702,0.42628083,0.5008192,0.501525,0.59259915,0.60497,0.6937946,,0.71479094,0.7164017,,,,
0.4305279,,0.4199512,0.42848858,0.4244884,0.5033566,0.5017611,0.597798,0.60630655,0.68663406,,0.71674746,0.71839184,,,,
0.42835808,0.41734442,0.41837248,0.42617345,0.4244573,0.5006198,0.49973947,0.59958464,0.6079051,0.68798316,,0.71243083,0.71403706,,,,
0.42867166,0.4176484,0.41853857,0.4272965,0.42480227,0.5018382,0.50091803,0.59727514,0.61302924,0.6912584,,0.714159,0.71687126,,,,
0.42648706,0.41554534,0.4155477,0.42638934,0.4253839,0.5024369,0.5013922,0.606956,0.6163439,0.6952419,,0.7134594,0.7175419,,,,
0.42472,0.41277215,0.41452986,0.42458338,0.42197394,0.5025159,0.50041974,0.6106808,0.61648893,0.697894,,0.72552145,0.72740114,,,,
0.4248365,0.4127931,0.41683468,0.42199624,0.42380834,0.4980737,0.48944446,,0.6049161,0.68818533,,0.7168013,0.71758544,,,,
0.42153043,0.40945488,0.4130511,0.41961822,0.4192561,0.49507648,0.49045032,,0.6045524,0.6938057,,0.71279335,0.71447,,,,
0.41963363,0.40823364,0.41087627,0.41924605,0.41890427,0.49572024,0.48997304,0.59934723,0.60313135,0.6878805,,0.7168441,0.7199837,,,,
0.42060706,0.40987486,0.410966,0.42206132,0.41791782,0.49875027,0.49123162,0.60217696,0.6048904,0.69137275,,0.71364915,0.715836,,,,
0.4223078,0.41174364,0.41256505,0.42160827,0.41791043,0.4979179,0.4886021,,0.60706955,0.6922332,,0.7104727,0.7112502,,,,
0.4224801,0.41134402,0.41317296,0.42051518,0.41956803,0.49743998,0.49695265,0.59865314,0.60834527,0.6904151,,0.7101779,0.7113664,,,,
0.42039526,0.4082261,0.4122419,0.41864747,0.4186868,0.4955976,0.48914713,0.5970249,,0.68665016,,0.7064952,0.7077193,,,,
0.42055354,0.4085229,0.41268787,0.42016086,0.42076552,0.49779987,0.49200696,0.59545326,0.6045523,0.68761265,,0.714046,0.719972,,,,
0.42248094,0.41088128,0.41398793,0.42228374,0.4205163,0.499593,0.49188453,0.5955812,0.6027141,0.68497103,,0.71359247,0.71830475,,,,
0.42358682,0.41094384,0.41460153,0.42250443,0.42062658,0.50009453,0.49769086,0.5977508,0.60437953,0.68866146,,0.71741104,0.7209672,,,,
0.42408705,0.4122929,0.41548026,0.422401,0.42044252,0.50060123,0.49739882,0.59804803,0.6012622,0.68748486,,0.71627754,0.71838236,,,,
0.42344916,0.41125894,0.41394326,0.42228925,0.41963255,0.49994296,0.49768013,,0.6050571,0.6935863,,0.72113466,0.7229899,,,,
0.42385504,0.41155022,0.41446906,0.4222269,0.41991588,0.49855697,0.49657255,0.59753597,0.6032504,0.6909117,,0.71966904,0.7243476,,,,
0.42348212,0.41087204,0.4140683,0.4220006,0.41968518,0.49993822,0.49768147,,0.60410047,0.6897008,,0.7200453,0.7239682,,,,
0.42307508,0.41103825,0.41387397,0.42290935,0.42033064,0.49967682,0.4979598,,0.60850716,0.6938586,,0.72549623,0.7290858,,,,
0.42351994,0.4113549,,0.42406708,0.42171574,0.500147,0.49874914,0.6042881,0.609079,0.6909518,,0.7225685,0.72449446,,,,
0.42448562,0.41403255,0.41589066,0.42464948,0.42387754,0.49986506,0.4984414,0.6009074,0.6084204,0.6884831,,0.7145511,0.7181313,,,,
0.42309853,0.41333184,0.41448575,0.42306396,0.42214367,0.50326097,0.49821967,0.61007,0.6085548,0.6926915,,0.72513354,0.72538537,,,,
0.42335606,0.41458774,0.4151873,0.4231515,0.4231922,0.50306034,0.49775586,0.6067913,0.6055322,0.68799275,0.6882057,0.7095325,0.71161026,,,,
0.42287487,0.4138072,0.41518196,0.42168188,0.42406878,0.50342333,0.4986347,0.60793567,0.60390323,0.6886279,,0.71989626,0.72152627,,,,
0.42465577,0.41422212,0.41509733,0.42343137,0.42302936,0.501696,0.49970186,0.6105153,0.6075815,0.6953,0.69425035,0.71959823,0.7240454,,,,
0.42218262,0.41078267,0.41342795,0.42027485,0.42020926,0.50391066,0.5003467,0.61774933,0.6080102,0.70060074,,0.72564554,0.72825265,,,,
0.42191815,0.40852115,0.41268045,0.41942132,0.41921216,0.49912542,0.50069344,0.6070136,0.6096761,0.69603574,,0.72290176,0.7235236,,,,
0.42087317,0.4099223,0.41123474,0.4196201,0.41761184,0.5002326,0.50124204,0.6091831,0.6112474,0.7005682,0.7044284,0.727467,0.729421,,,,
0.42084068,0.40800232,0.41001356,0.41414398,0.41421768,0.49494743,0.5009136,0.6032269,0.6152882,0.69371694,0.71278584,0.73354566,0.7352893,,,,
0.40068373,0.38766408,0.39007506,0.40396047,0.40534192,0.4830991,0.49466592,0.5954512,0.61017525,0.6989504,,0.73411125,0.7323844,,,,
0.39002556,0.37779343,,0.39527604,0.39373565,0.47703204,0.48664626,0.6046736,0.61580503,0.70747924,,0.7402227,0.7350747,,,,
,0.36482167,0.3636403,0.3864916,0.3826327,0.46846735,0.4786813,0.593976,0.60594285,0.7117142,0.7206229,0.7455195,0.73660433,,,,
0.36094046,0.34968537,0.35033697,0.37296507,0.37005958,0.45655155,0.46530807,0.59146625,0.5928924,0.6981963,0.71015,0.7252373,0.7196378,,,,
0.35125577,0.33730906,0.3368221,0.35547352,0.35186642,0.44252115,0.449321,0.569662,0.5866159,0.698601,0.71348596,0.72314733,0.7192782,,,,
0.34677386,0.33326423,0.33333766,0.34964293,0.34643084,0.44021663,0.44719267,0.575487,0.58933043,0.70456934,0.7052262,0.72089404,0.71815944,,,,
0.33501968,0.31918737,0.31872118,0.33867532,0.33501267,0.44018108,0.44412145,0.5725185,0.5881727,0.70471853,0.70042396,0.7367706,0.73568004,,,,
0.3272677,0.30988768,0.31265807,0.32918262,0.32837373,0.43534553,0.4430635,0.5715922,0.5924529,0.6980722,0.69333124,0.73389953,0.72985184,,,,
0.32763502,0.30804962,0.31273168,0.32443783,0.32576615,0.43577752,0.44314396,0.5738841,0.5898478,0.7015215,0.6971623,0.7266156,0.72441506,,,,
0.31888625,0.2986968,0.30139333,0.31972867,0.32203496,0.42620343,0.44563255,0.58216095,0.59971154,0.71180403,0.7080936,0.72303367,0.71439135,,,,
0.3159086,0.29513678,0.29516506,0.31438357,0.3140146,0.42141038,0.44436142,0.5863639,0.6085745,,0.7177288,0.7418904,0.7351936,,,,
0.30033535,0.27980763,0.28118426,0.3064146,0.303505,0.41274008,0.44433886,0.58111405,0.60507905,0.7333896,0.7157594,0.7418207,0.73797196,,,,
0.28818983,0.26637763,0.26924384,0.2872116,0.28975695,0.39413816,0.43015143,0.572145,0.60381335,0.7222055,0.71660656,0.7251112,0.71846294,,,,
0.25219244,0.22712249,0.22839662,0.25239733,0.2519307,0.35263658,0.41632113,0.5522429,0.5907976,0.7233924,0.713045,0.71643746,0.70844746,,,,
,,,0.23564118,0.23591644,0.32401547,0.40729958,0.517861,0.58171207,0.70180106,0.7160093,0.69940865,0.70272255,,,,
,,,,,0.31523907,0.39953226,0.5051207,0.5703881,0.6979177,0.7101865,0.6844803,0.6907532,,,,
,,,,,0.30293638,0.39408523,0.5091001,0.5778741,0.7251073,0.73091644,0.70557183,0.7114417,,,,
,,,,,0.30354285,0.40235624,0.51990616,0.592297,,0.71225923,0.70565546,0.70377535,,,,
,,,,,0.30806398,0.41337642,0.54067683,0.60597485,,,,0.71767133,,,,
,,,0.25970832,,0.3597754,0.44580835,,0.6350269,,,0.745109,,,,,
0.27627134,0.25108334,0.24389532,0.28194252,0.26821852,0.43856585,0.48676366,0.67935604,0.71749985,,,,,,,,
0.35275954,0.30289653,0.31932825,0.31716466,0.3436359,0.5153073,0.56894493,,,,,,,,,,
