nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y,real_time
0.28861126,0.2580939,0.26089275,0.2993608,0.29698148,0.47063106,0.47266906,0.71441853,0.7271464,0.9565972,0.90917504,0.9525189,0.9485147,,,,,0.050979853
0.28036916,0.24966389,0.25365394,0.28581154,0.29564348,0.46694347,0.47958735,0.7170553,0.7309648,0.95224655,0.8971977,0.9540332,0.9489957,,,,,0.051921129
0.27029732,0.24034923,0.24417782,0.27843136,0.2837509,0.4670798,0.47784245,0.7258819,0.73811126,0.96436906,0.9119113,0.96349406,0.9529194,,,,,0.043490171
0.25367725,0.2229181,0.22504276,0.26637426,0.26503795,0.46571743,0.47658804,0.7337375,0.77112144,0.96969116,0.9491385,0.9832389,0.9824126,,,,,0.046716928
0.24629498,0.2169369,0.21706793,0.25566033,0.25216737,0.45540714,0.4752239,0.7262061,0.7653516,0.96309495,0.9473527,0.98636657,0.9840408,,,,,0.03125
0.2127159,0.17961608,0.18584336,0.22249348,0.22075292,0.44078487,0.45472538,0.7236073,0.7546196,0.9617996,0.93085724,0.9931973,0.9937984,,,,,0.039047003
0.1964879,0.15666145,0.16449864,0.1908785,0.19947894,0.43022284,0.43139035,0.7246806,0.75433475,0.957393,,1.0032487,0.99455327,,,,,0.043661594
0.1829976,0.1388242,0.14617342,0.16672176,0.17668205,0.4195069,0.42811808,0.6732581,0.7394856,0.9279758,0.930492,1.0000622,1.0035433,,,,,0.047487974
0.17568499,0.1343626,0.142289,0.16660362,0.17946237,0.41282782,0.4164664,0.66684777,0.73955226,0.8788023,0.93373364,1.0083501,,,,,,0.034458876
0.12891494,0.07295248,0.086293064,0.11648178,0.1415613,0.382546,0.4010813,0.6537162,0.7247696,0.8745451,0.92490363,1.0042431,0.9995978,,,,,0.037815094
0.11878882,0.07297908,0.08507644,0.10917536,0.12987307,0.37007183,0.39452565,0.64663,0.73232913,0.8480523,0.9527341,0.98554015,0.9695051,,,,,0.056911707
0.1107768,0.0602515,0.07463026,0.09814591,0.124955386,0.36670643,0.4026216,0.6475934,0.7437121,0.9071884,0.94708323,0.99838364,0.9830833,,,,,0.040546894
0.07342275,0.02060922,0.03662067,0.0655739,0.10202985,0.3653077,0.40684074,0.7080254,0.78461117,,0.9513711,,0.99118996,,,,,0.054396152
0.30552542,0.06280729,0.27306208,0.06100803,0.27313784,0.36698887,0.44100863,0.7355659,0.7906983,,0.9380786,,,,,,,0.050703764
0.2963943,,0.23564121,,,0.31664127,0.3538981,0.7207091,0.7495202,,0.912826,,,,,,,0.046962023
0.26317656,,,,,0.23125727,0.3070577,0.82577515,0.7743916,,0.9134204,,,,,,,0.049510002
,,,,,0.16786861,0.26517308,0.85697854,0.8563685,,,,,,,,,0.0613029
,,,,,0.09114785,,0.80451816,0.848238,,,,,,,,,0.044788361
,,,,,0.040384293,,0.75191665,0.79815376,,,,,,,,,0.037133217
,,,,,0.047584005,0.08204815,0.73399204,0.8020613,,,,,,,,,0.031068802
,,,,,0.061773565,,0.7331848,,,,,,,,,,0.037684917
,,,,,0.043319277,,0.7264862,,,,,,,,,,0.050795794
,,,,,0.05210696,,,,,,,,,,,,0.022808075
,,,,,0.04539241,,0.8725932,,,,,,,,,,0.045700073
,,,,,0.14283885,,,,,,,,,,,,0.05271697
,,,,,0.30796596,,,,,,,,,,,,0.051196098
,,,,,,0.43240494,,,,,,,,,,,0.047539949
,,,,,0.5249479,,,,,,,,,,,,0.048091173
0.14693959,0.03380113,0.063410126,0.108153716,0.12636338,0.5646872,0.6656903,,,,,,,,,,,0.062314034
0.13682301,0.002011061,0.006989161,0.06435214,0.061084643,0.5540006,0.6879334,,,,,,,,,,,0.048257113
0.15264374,0.009511206,0.025876258,0.059606925,0.08953878,0.5509915,0.6683339,,,,,,,,,,,0.037475824
0.16194227,0.037663035,0.036419973,0.11643728,0.1011086,0.5818047,0.67107624,,,,,,,,,,,0.062335014
0.18073505,0.050584897,0.056524277,0.114116564,0.13315089,0.6011937,0.68474877,,,,,,,,,,,0.043524027
