accX,accY,gyroX,gyroY,gyroZ
-177.1198838728917,114.92592633593117,-29.86565483999997,73.57680484000001,77.79304567999995
-177.1198838728917,114.92592633593117,-96.41274341999997,118.98892712000001,74.42641387999996
-177.1198838728917,115.349442958045,-97.12965618999996,120.80936007000001,73.73202192999996
-177.11008162273168,115.27407610470746,-100.48313960999997,122.28928334000001,76.61995403999995
179.87672547626795,114.85148111078344,-106.10347796999997,123.87682202,82.53748565999996
167.78810898024096,112.9103280049585,-106.97147726999997,125.66942927000001,85.39810943999996
146.7028643004692,110.94580492469984,-148.35498971999996,159.25604807000002,64.92626559999995
141.41401705919077,110.94580492469984,-151.60452803999996,162.18707855000002,64.14516303999996
140.4993579715736,113.30788409607358,-154.19941634999995,163.45619423000002,63.163109239999955
131.49669072171136,113.50759246389067,-164.76603779999996,155.62906723000003,53.663823289999954
131.49669072171136,113.50759246389067,-159.32644391999997,150.52525075000003,54.60400000999995
131.33031274250968,113.38516583531856,-151.56531137999997,149.60767843000002,59.03893288999995
130.10917530711325,112.49862997992446,-150.31050159999998,149.64264217000002,59.16713326999995
128.9316728077417,111.66307134272662,-149.96414789999997,147.80696756,60.69108954999995
130.92934682812492,111.3392125552287,-150.01679545999997,147.6415038,60.79262412999995
132.1762537313917,111.29683417054366,-149.79208243999997,144.91284570000002,61.08154086999995
132.23049732389336,111.07851836159081,-115.61224849999996,136.79019326000002,74.02027926999995
132.25858562829094,111.06771122090089,-105.30691618999997,136.76653004000002,78.65038264999994
132.25858562829094,111.06771122090089,-87.74014864999997,122.72030078000002,72.25593556999993
132.25858562829094,111.06771122090089,-81.56164456999997,118.48768862000001,69.34700548999993
133.6260646718641,112.00394665098858,-79.41348442999997,118.06509974000001,75.65062294999993
137.63147108186783,114.41880311342514,-74.96025270999996,113.65870306000001,76.98932450999993
146.5677990713919,124.73075798656551,-74.02474456999997,111.96774274,78.90731190999993
149.9977870534732,126.4184446984589,-72.03377572999997,110.08651234,82.19554587999993
156.24918963616568,126.4184446984589,-51.101509969999974,35.28001582,41.535749079999924
159.05176538811023,126.4184446984589,-49.131977999999975,29.72215848,38.32514216999992
167.5373073202591,126.4184446984589,-39.86720079999998,25.031275360000002,36.053290489999924
168.73776468882662,125.91023967750635,-29.81588679999998,23.84322136,34.01662648999992
-175.6017907051035,122.90559445892008,-77.67439406999998,51.41681741000001,96.25968106999991
-159.45008312531567,115.31405136049648,-81.38325824999998,51.521020670000006,99.42437266999991
-139.24624329389627,107.2200964758955,-86.19180380999998,51.61152521,99.34567306999992
-125.53058620941019,102.78538833955021,-91.92229024999999,49.49619269,95.13448622999992
-117.95164829480002,100.11319351380007,-68.29984048999998,40.52420456,108.95210507999992
-115.33648060984046,99.24890074789204,-67.50707032999998,37.81557318,106.07831324999992
-106.5591263603896,96.80136675355936,-67.54622272999998,37.5532521,106.27407524999992
-103.77706691631852,95.71856782253863,-68.53552698999998,53.48446208,101.22521212999992
-99.12541861091475,94.30766722484913,-67.91164344999999,54.94545518,100.45128064999992
-93.55921516127219,91.67089324619526,-65.84421087999999,54.32249998,99.91398178999992
-87.7727697502757,88.95505549768347,-65.22643665999999,53.5697155,100.09399546999992
-86.61204496772669,88.4096581547642,-65.45415799999999,53.78958438,99.66603639999992
-85.37230501904297,87.81546370932989,-65.38389031999999,53.72322046,99.71288151999993
-85.37230501904297,87.81546370932989,-51.73588363999999,67.01826145,98.69320285999993
-85.37230501904297,87.82260410656846,-51.12365355999999,61.69951263,100.30030681999993
-86.61204496772669,88.40717482292649,-51.11965011999999,61.19507919,101.04094321999993
-87.05081152491879,88.60921521052529,-51.62522175999999,61.01479783,101.19770961999993
-87.88010408264282,88.94998869972841,-72.45139971999998,104.20086452999999,95.87008269999993
-89.1924815232079,89.60014531245923,-76.71158459999998,105.63906562999999,95.08878966999993
-91.05032157095387,90.54755388636308,-83.57047131999998,107.35378730999999,95.59489694999992
-92.88476739640261,91.53821545536857,-116.43623487999997,113.34580466999999,87.09993263999992
-107.23737795424442,99.57587015018473,-156.49798416,108.79680832999999,53.72788385999992
-113.03019611960643,102.8941619214312,-170.82337600999998,99.39541807999998,52.81964575999992
-130.71738750589614,114.202443046395,-194.25826300999998,67.89223426999999,49.53876157999992
-139.63203455341485,117.28287168676503,-221.92089885,72.92790826999999,46.01378977999992
-145.26201893355082,117.28287168676503,-224.34863324999998,71.33253994999998,41.817277459999914
-153.07081109826905,116.73375732960065,-223.69059964999997,70.73067994999998,41.821289859999915
-170.38240479761402,116.47501459789672,-184.61141852999998,97.33562418999998,12.038626739999913
-170.38240479761402,116.47501459789672,-180.90385970999998,100.70895862999997,7.410007709999912
-169.55713168578146,114.58089298851242,-173.79821234999997,103.19827258999997,6.911365789999913
-168.51675057668828,112.53893681563407,-164.60630038999997,104.95337516999997,9.604339149999912
-160.2486395869084,103.22668473259179,-155.02654138999998,105.28627766999998,13.469924649999912
-120.17682019244896,99.82932521797355,-160.14435142999997,63.268315529999974,20.701612749999914
-97.63143875592691,92.2728775250225,-158.98883412999996,63.59953872999997,21.691518449999915
-93.43679560827022,91.01842078267936,-157.85480458999996,63.61460888999997,22.674846389999914
-92.82918106836266,90.83760591103992,-154.69293664999995,65.61296986999997,23.679693309999912
-79.3989783393094,86.83074830242629,-161.42048656999995,62.713163869999974,25.883545869999914
-61.5288952369008,84.9060790246258,-162.35497417999994,62.00154568999997,25.574656659999913
-37.639224126851786,84.13773444628174,-172.29002895999994,50.43287451999997,23.274258069999913
5.9893538343426584,83.0407221763216,-172.56165065999994,50.23109839999997,23.553640389999913
4.600302699338715,80.96465604439749,-172.71440780999995,50.10184234999997,23.21287443999991
3.8919439093114225,79.36990619668961,-172.74932555999996,49.87681684999997,23.53489368999991
3.5274465673485924,78.30885236295256,-172.97203139999996,49.72443916999997,23.359073289999913
3.291104087755322,77.49286223925304,-201.61410926999997,41.215704739999964,6.141868879999912
1.0979864745615628,77.38512848109565,-204.38583360999996,41.38118081999996,4.697713999999912
-1.4200378041527437,77.28611325610166,-210.43095135999997,36.99799067999996,5.956633759999912
-2.293814170690405,77.21415940182317,-216.47940698999997,33.217234259999955,5.3453737399999115
-8.013886578923868,77.1810964447958,-218.14070690999998,31.940180579999954,6.460441259999912
-23.932341741542608,76.70294764406071,-218.02766180999998,32.049457509999954,7.059580289999912
-23.1426784878488,76.13609575167345,-169.51772592999998,74.10141430999995,5.820549419999912
-23.1426784878488,76.13609575167345,-165.64491852999998,73.42557144999995,1.1086337499999122
-23.1426784878488,76.06288821191106,-128.58091602999997,70.98758372999995,4.0737539499999125
-23.1426784878488,75.91393610116569,-126.92983022999996,70.26747160999996,3.0433172699999123
-15.965766198179063,74.9132154371386,-225.52902770999998,65.02317996999996,3.1084637499999124
-4.445967916745532,74.52142255569083,-240.63361139999998,60.62473724999996,2.592550519999912
20.730142021273565,74.07061261540417,-255.5075355,59.17575614999996,-0.8606642800000888
20.730142021273565,73.9986822855351,-266.43759177,57.25556024999996,1.0858872499999115
20.730142021273565,73.9986822855351,-277.95549222,59.53424084999996,-0.3401744500000885
21.596115591891902,74.66360441260042,-284.97533414,41.444648209999954,4.982562829999912
21.596115591891902,73.30816737253292,-284.59044193999995,39.95562080999996,5.888420229999912
-4.183154255669769,73.30816737253292,-284.7153062599999,37.981203749999956,6.563467959999913
-31.96861503654595,73.30816737253292,-284.5523626399999,37.224679799999954,7.029021159999912
-59.87419006755078,80.30606391439653,-284.2315235199999,34.337127719999955,6.146713579999912
-96.54787553332577,92.56672907178884,-284.1863676399999,33.75010127999995,6.515486599999912
-107.93275693677707,97.77719696304378,-283.0399076399999,32.58478502999995,6.828500349999912
-108.190403393858,97.9249060121245,-281.02326909999994,31.64600501999995,5.437715149999912
-107.9740973396082,97.92457151268225,-281.2411230999999,31.544858519999952,5.145946399999912
-107.93867470644282,97.92457151268225,-282.23027972999995,31.77162169999995,4.747155979999912
-107.91116462345727,97.92457151268225,-279.14557124999993,28.15044217999995,0.9583292599999114
-107.79005637746313,97.92457151268225,-278.91484606999995,27.832722259999947,0.8978111799999113
-105.86790712501652,97.15814085831231,-278.38211282,27.235758759999946,0.7051204299999113
-105.01412293802076,96.92983870510226,-277.67851222999997,26.904652599999945,0.40035225999991125
-103.28938949315688,96.28406867122021,-278.64927293,22.685577249999945,-0.7197562400000888
-101.8475057441365,95.71098574592367,-278.58687325,22.283879309999946,-0.6768564600000888
